tf,pval,padj,mean_difference
PRDM9,0.0,0.0,0.008541569162408186
PROP1,0.0,0.0,0.002121698431431734
PROX1,0.0,0.0,0.006556581140742784
PRRX1,0.0,0.0,0.00484687001576904
PRRX2,0.0,0.0,0.007335874118721233
PTF1A,0.0,0.0,0.004793454190724784
RARA,0.0,0.0,-0.0049850447069661186
RARB,0.0,0.0,-0.02366115211367177
RARG,0.0,0.0,-0.00510883676956287
RAX,0.0,0.0,0.004496327335958
RAX2,0.0,0.0,0.001966476118404087
RBAK,3.556481280219195e-48,3.787652563433443e-45,-0.0004100997878441967
RBPJ,0.0,0.0,-0.006903768189391413
REL,0.5251905596947445,1.0,-0.002103923898019694
RELA,0.0,0.0,0.00546605932886525
RELB,1.4273443101088573e-100,1.520121690265933e-97,-0.00026272791849845864
REST,6.547570065495818e-220,6.973162119753046e-217,-0.0015081208782932384
RFX1,0.0,0.0,0.011213509927757298
RFX2,0.0,0.0,0.0075940344464320506
RFX3,0.0,0.0,0.00470572247322458
RFX4,0.0,0.0,0.007444737062020937
RFX5,0.0,0.0,0.006080947688313135
RFX6,0.0,0.0,0.006356265778807083
RFX7,0.0,0.0,0.006729021035516487
RFX8,0.0,0.0,0.0076581349467816084
RHOXF1,0.0,0.0,0.0055326605458081
RHOXF2,0.0,0.0,-0.003780048297131147
RORA,0.0,0.0,-0.004324002275856768
RORB,0.0,0.0,-0.009478729549141945
RORC,0.0,0.0,-0.003379850653506593
RREB1,0.0,0.0,0.017348797874155594
RUNX1,0.0,0.0,0.01858962270721016
RUNX2,0.0,0.0,0.06139714834343483
RUNX3,0.0,0.0,0.03906992030270355
RXRA,0.0,0.0,-0.0029680855139362135
RXRB,0.0,0.0,-0.007392447359978339
RXRG,0.0,0.0,-0.003659993849938495
SCRT1,1.0165237643314135e-36,1.0825978090129554e-33,0.0067653636382931925
SCRT2,0.0006436238532258702,0.6854594036855518,0.003053127126025554
SEBOX,0.0,0.0,0.004309423049941485
SHOX,0.0,0.0,0.0013649022767430528
SHOX2,0.0,0.0,0.0032951997444354633
SIX1,0.0,0.0,0.010350449958165999
SIX2,0.0,0.0,0.008260077122705572
SIX3,0.0,0.0,0.00504871091947303
SIX4,0.0,0.0,0.006771896641123508
SIX5,0.0,0.0,0.013227108825059147
SIX6,0.0,0.0,0.006870327820130319
SKOR1,0.0,0.0,0.005463233259669261
SKOR2,0.0,0.0,0.007858750202513948
SMAD3,0.0,0.0,0.003293499239201976
SMAD4,0.0,0.0,0.0025521898287111907
SMAD5,0.0,0.0,0.0017006848082598593
SMAD9,0.0,0.0,0.009947313764319676
SNAI1,9.834063616183974e-213,1.0473277751235933e-209,0.014618604916780298
SNAI2,1.2781285499051477e-180,1.3612069056489823e-177,0.012426927371278429
SNAI3,8.474159210171207e-148,9.024979558832335e-145,0.01513760734995831
SOHLH2,1.331722525546575e-125,1.4182844897071026e-122,-0.0004977713812776077
SOX1,0.0,0.0,0.0008844951581992253
SOX10,0.0,0.0,0.006421703888690386
SOX11,0.0,0.0,0.003926888248132908
SOX12,0.0,0.0,0.0070692553867575635
SOX13,0.0,0.0,-0.009407534412086804
SOX14,0.0,0.0,-0.0015251146359987477
SOX15,0.0,0.0,-0.004881093127549534
SOX17,1.6249976147749928e-265,1.7306224597353672e-262,-0.001887601928852796
SOX18,0.0,0.0,-0.0026529718571013036
SOX2,0.0,0.0,-0.001294259347551549
SOX21,0.0,0.0,-0.0032622972394907085
SOX3,5.162725126599414e-126,5.498302259828376e-123,-0.0007922765477755972
SOX30,2.2978959105568207e-275,2.447259144743014e-272,-0.0016892336853337638
SOX4,2.6630968466752975e-19,2.8361981417091916e-16,0.0013044534621678427
SOX5,0.0,0.0,0.0015532573852405987
SOX6,0.0,0.0,0.001941952631069617
SOX7,7.417738961411116e-173,7.899891993902838e-170,6.569442711018211e-05
SOX8,0.0,0.0,-0.005170392257434424
SOX9,1.930239403726815e-266,2.055704964969058e-263,0.0014760211850588685
SP1,0.0,0.0,0.013914775676367237
SP2,4.815508897036271e-24,5.1285169753436284e-21,0.0003915532213596695
SP3,0.0,0.0,0.012951955273338187
SP4,0.0,0.0,0.017005467747362724
SP5,0.0,0.0,0.005105354334659223
SP7,0.0,0.0,0.010078125241915297
SP8,0.0,0.0,0.011155656948372186
SP9,0.0,0.0,0.011060684254297473
SPDEF,0.0,0.0,0.026892523261773427
SPI1,0.0,0.0,0.04269258092821071
SPIB,0.0,0.0,0.0031777509388309574
SPIC,0.0,0.0,0.019361001376383358
SREBF1,3.756881176136977e-26,4.00107845258588e-23,0.002804947892034471
SREBF2,6.626236188977664e-134,7.056941541261212e-131,0.0030777335766372232
SRF,9.361715790606536e-30,9.970227316995961e-27,-0.0030172462444277154
SRY,0.0,0.0,-0.0029577488174382036
STAT1,0.0,0.0,0.005980751513177313
STAT2,0.0,0.0,0.058644394586318815
STAT3,0.0,0.0,0.008037821418682818
STAT4,0.0,0.0,0.006481696897771314
STAT6,0.0,0.0,0.0015666835019725613
T,0.0,0.0,0.028610040020679628
TBP,0.0,0.0,0.0052748211449469605
TBR1,0.0,0.0,0.017414549504414956
TBX1,0.0,0.0,0.029168332751111775
TBX10,0.0,0.0,0.014227477015074041
TBX15,0.0,0.0,0.05061772899365152
TBX18,0.0,0.0,0.019592344007035703
TBX19,7.027425646532129e-282,7.484208313556718e-279,0.01812552883592823
TBX2,1.5882265532528727e-14,1.6914612792143093e-11,0.003041816177884188
TBX20,0.0,0.0,0.030621943372370314
TBX21,1.1750234773226144e-157,1.2514000033485843e-154,0.011533695883811354
TBX3,0.0,0.0,0.01160472389734251
TBX4,0.0,0.0,0.012715978482106774
TBX5,0.0,0.0,0.010957893061620469
TBX6,0.0,0.0,0.01326615614250859
TCF12,0.0,0.0,0.007269855158428595
TCF21,0.0,0.0,0.008103970820806397
TCF3,1.7451542934665974e-256,1.8585893225419263e-253,0.014780571417511906
TCF4,3.3463515132542794e-147,3.563864361615808e-144,0.01086154801945155
TCF7,8.943152598867963e-175,9.52445751779438e-172,0.009579400724192166
TCF7L1,2.1974004075796904e-106,2.3402314340723705e-103,0.018542901215642033
TCF7L2,1.6592451799555174e-72,1.767096116652626e-69,0.011271131134534457
TCFL5,0.0,0.0,0.00752071563123289
TEAD1,4.5244334092897775e-248,4.8185215808936134e-245,-0.0002410943443207289
TEAD2,0.0,0.0,-0.004404049133328749
TEAD3,0.0,0.0,-0.007233632509980711
TEAD4,5.597574472131507e-31,5.961416812820055e-28,-9.811039207800374e-05
TEF,0.0,0.0,-0.1108420332818218
TERF2,0.0,0.0,0.0027942491814020873
TET1,0.0,0.0,0.00530155069350011
TFAP2A,1.0359961258021653e-121,1.103335873979306e-118,0.0006578329582542209
TFAP2B,0.0,0.0,0.0022846079438519707
TFAP2C,0.0,0.0,-0.002648886780223775
TFAP2D,0.0,0.0,0.0032277093200721377
TFAP2E,0.0,0.0,0.0033189430615003118
TFAP4,0.0,0.0,0.0032497357185985697
TFCP2,0.0,0.0,0.00874377443820595
TFCP2L1,0.0,0.0,0.006490919331435051
TFDP1,0.0,0.0,0.004500761062881796
TFE3,0.0,0.0,0.0017433216853297712
TFEB,0.0,0.0,-0.007777283765779797
TFEC,0.0,0.0,-0.0036453063201225544
TGIF1,0.0,0.0,0.020015196175816735
TGIF2,0.0,0.0,0.016068512018128048
TGIF2LX,0.0,0.0,0.01878532369666
TGIF2LY,0.0,0.0,0.00846010397398454
THAP1,0.0,0.0,0.007110367026738396
THAP12,0.0,0.0,0.0024255701884784084
THRA,0.0,0.0,-0.0211410535402181
THRB,0.0,0.0,-0.002319803002050534
TIGD1,0.0,0.0,-0.015697839709545955
TIGD2,0.0,0.0,0.00647610386169041
TIGD6,0.0,0.0,0.005628041727193861
TLX2,7.519235624200984e-15,8.007985939774048e-12,0.0008926890026268263
TLX3,0.0,0.0,-0.003051656276084981
TP53,0.0,0.0,-0.005895315348992181
TP63,0.0,0.0,-0.037223728140308915
TP73,0.0,0.0,-0.005858906017870551
TPRX1,2.1805227703462067e-44,2.32225675041871e-41,-2.898488562640654e-05
TRPS1,0.0,0.0,0.010602883019884348
TWIST1,6.910275296727877e-54,7.359443191015188e-51,0.0005162316408500595
TWIST2,0.0,0.0,0.0035361717555822325
UBP1,0.0,0.0,0.004887106059860459
UNCX,0.0,0.0,0.0038726180562130277
USF1,1.7709241438596315e-197,1.8860342132105074e-194,-0.006654130683337367
USF2,1.4326316117828504e-66,1.5257526665487357e-63,-0.0033733434892554426
VAX1,0.0,0.0,0.003282665622003859
VAX2,4.65646137095173e-214,4.959131360063593e-211,0.0007177416725614328
VDR,2.7976205635573526e-98,2.9794659001885806e-95,0.002758922724998357
VENTX,0.0,0.0,0.008335722691985318
VEZF1,0.0,0.0,0.015647568050403196
VSX1,0.0,0.0,0.0011166373963579345
VSX2,0.0,0.0,0.005914012157488065
WT1,0.0,0.0,0.002898004746851978
XBP1,3.02525255536596e-224,3.2218939714647475e-221,0.004780964017500194
XPA,0.0,0.0,0.01209525208091116
YBX1,6.786847928560935e-26,7.227993043917395e-23,0.001651706963513932
YY1,0.0,0.0,0.021606459122521765
YY2,0.0,0.0,0.023611935817475116
ZBED1,0.0,0.0,0.008701829845565556
ZBTB1,0.0,0.0,0.004499257466808553
ZBTB12,0.0,0.0,0.004683890629447327
ZBTB14,0.0,0.0,0.015090627983931078
ZBTB18,0.0,0.0,0.012348002856982149
ZBTB2,0.0,0.0,0.019950518258284512
ZBTB20,0.0,0.0,0.00450947332413843
ZBTB22,0.0,0.0,-0.0074740796577800195
ZBTB26,0.0,0.0,0.012704455661945335
ZBTB3,0.0,0.0,0.0015351851187182038
ZBTB32,0.0,0.0,-0.0037561915762769956
ZBTB33,0.0,0.0,0.00927448740344719
ZBTB37,0.0,0.0,0.0036980170571770943
ZBTB42,0.0,0.0,0.004578583480390065
ZBTB43,0.0,0.0,0.005968558427714219
ZBTB44,0.0,0.0,-0.003933115495637057
ZBTB45,0.0,0.0,0.006527345038792412
ZBTB48,7.433695287325951e-87,7.916885481002138e-84,0.0003408118864266542
ZBTB49,0.0,0.0,0.007590590400976205
ZBTB6,0.0,0.0,0.002936197624563
ZBTB7A,1.0086963336551412e-306,1.0742615953427254e-303,0.0043896250261118205
ZBTB7B,0.0,0.0,0.00513571533164667
ZBTB7C,0.0,0.0,0.005747550903757408
ZEB1,3.1869593248370847e-47,3.394111680951495e-44,0.010898523096342316
ZEB2,7.921585533568109e-122,8.436488593250036e-119,0.012526492227565328
ZFHX2,0.0,0.0,0.005576833854542582
ZFHX3,0.0,0.0,0.001968022385170994
ZFP1,4.303452961273862e-140,4.583177403756663e-137,0.0017844588399564543
ZFP14,0.0,0.0,-0.0046306243900318626
ZFP28,0.0,0.0,0.01332970310611045
ZFP3,0.0,0.0,-0.0015359862387527637
ZFP41,4.5689154995444725e-251,4.865895007014863e-248,0.005338247811239243
ZFP42,0.0,0.0,0.005660801846540248
ZFP57,0.0,0.0,0.012284146502032993
ZFP64,0.0,0.0,0.0014025277966762065
ZFP69,0.0,0.0,0.013938169864017021
ZFP69B,0.0,0.0,-0.0010139416507099243
ZFP82,3.6315964693561716e-138,3.8676502398643226e-135,0.000568302620993881
ZFP90,0.0,0.0,0.008049505307323006
ZFX,0.0,0.0,0.007677327172635057
ZHX1,0.0,0.0,0.0035190679827881016
ZIC1,0.0,0.0,0.005550349852805958
ZIC2,0.0,0.0,0.0017613094940285203
ZIC3,0.0,0.0,0.010371722491097801
ZIC4,0.0,0.0,0.006819068603692021
ZIC5,0.0,0.0,0.008042910150505064
ZIK1,0.0,0.0,-0.001620592600711089
ZIM2,0.0,0.0,0.004990110825691757
ZIM3,0.0,0.0,0.012925001155711737
ZKSCAN1,0.0,0.0,0.002237476219493873
ZKSCAN2,0.0,0.0,0.00994476433083747
ZKSCAN3,1.532040112885246e-165,1.631622720222787e-162,0.0012915064990817425
ZKSCAN5,0.0,0.0,0.006694060424502209
ZKSCAN7,6.775964477195465e-279,7.21640216821317e-276,0.004424294794670403
ZNF10,2.2048991523644583e-90,2.348217597268148e-87,0.0027286365813155057
ZNF100,0.0,0.0,0.01480123849110046
ZNF101,0.0,0.0,-0.003635309929381207
ZNF114,0.0,0.0,0.021011717617953653
ZNF12,0.0,0.0,0.006170143926136745
ZNF121,5.796497974188531e-104,6.173270342510786e-101,-0.0013318090356984544
ZNF124,2.429468607099576e-184,2.587384066561049e-181,0.0010306839237276821
ZNF132,2.8358922913001142e-121,3.0202252902346216e-118,-0.007647149139038245
ZNF133,0.0,0.0,0.00894548044066711
ZNF134,0.0,0.0,0.008494649991878989
ZNF135,0.0,0.0,0.003942085394375957
ZNF136,0.0,0.0,0.007975225109826432
ZNF140,2.2137564385583e-86,2.3576506070645894e-83,0.0004891134683158854
ZNF141,0.0,0.0,0.013627100115346341
ZNF143,0.0,0.0,0.006763095697136984
ZNF146,0.0,0.0,-0.003986960731958623
ZNF154,0.0,0.0,0.002345262571325314
ZNF157,0.0,0.0,-0.00283936362798912
ZNF16,0.0,0.0,-0.0027420500543228685
ZNF169,0.0,0.0,-0.0015299460956841346
ZNF17,0.0,0.0,0.007390648430808146
ZNF174,0.0,0.0,-0.008787262257604109
ZNF175,0.0,0.0,0.0022678453372785637
ZNF177,0.0,0.0,-0.0037607228025879624
ZNF18,0.0,0.0,0.006970703256017757
ZNF180,0.0,0.0,0.004035524910819391
ZNF181,0.0,0.0,0.0037382727566657326
ZNF182,0.0,0.0,0.012931946901747801
ZNF184,0.0,0.0,0.009533708423969233
ZNF189,4.069588018231627e-14,4.334111239416683e-11,-0.002507415259976248
ZNF19,2.2184522246173404e-10,2.3626516192174674e-07,0.0014784760489860542
ZNF197,0.0,0.0,0.0009769102999005448
ZNF2,0.0,0.0,0.01681278063985256
ZNF200,2.2760785843635156e-257,2.424023692347144e-254,0.004574108915485653
ZNF202,0.0,0.0,0.004751064210421679
ZNF205,0.0,0.0,-0.006485199625475897
ZNF211,0.0,0.0,0.009830728399625517
ZNF212,0.0,0.0,0.02487320361112136
ZNF213,0.0,0.0,0.009551238583606618
ZNF214,3.579914689934412e-282,3.812609144780149e-279,-0.0009546008799526499
ZNF22,0.0,0.0,0.01624423967023511
ZNF222,0.0,0.0,0.0036141138403992783
ZNF223,0.0,0.0,0.015312721624450631
ZNF224,0.0,0.0,-0.0022647319669285015
ZNF225,0.0,0.0,0.01704259173737913
ZNF23,0.0,0.0,0.003105015038764966
ZNF232,0.0,0.0,0.0075586301447260265
ZNF235,0.0,0.0,0.01723013100892016
ZNF24,0.011245187188875794,1.0,-0.00017114263790331263
ZNF248,0.0,0.0,-0.0024506201017048196
ZNF25,1.2356614573243997e-11,1.3159794520504857e-08,-0.0022273763257941396
ZNF250,0.0,0.0,-0.0023847601860385766
ZNF254,2.2526169538440885e-124,2.3990370558439544e-121,0.0008381627605249728
ZNF257,2.847934649611708e-135,3.033050401836469e-132,0.001551328106669107
ZNF26,0.0,0.0,-0.012283757513315778
ZNF260,1.48260603495335e-86,1.5789754272253179e-83,-0.0019636992624724667
ZNF263,0.0,0.0,0.004464627701729354
ZNF264,0.0,0.0,0.008595759262342566
ZNF266,0.0,0.0,-0.00149865238769582
ZNF267,0.0,0.0,0.0018991216266920838
ZNF273,0.0,0.0,0.0038898926565690897
ZNF274,3.6845630793057254e-08,3.924059679460597e-05,0.000126736287111507
ZNF276,0.0,0.0,0.008376428829679471
ZNF28,0.0,0.0,0.007865727354486422
ZNF280A,9.992353367537847e-76,1.0641856336427806e-72,0.003278618829440763
ZNF281,0.0,0.0,0.012338146866800414
ZNF282,0.0,0.0,0.0010489284366251446
ZNF283,0.0,0.0,-0.003985975632267998
ZNF284,4.208247651990285e-258,4.481783749369654e-255,0.0038837738973814453
ZNF285,1.1832304542058021e-51,1.2601404337291793e-48,0.0009604986221948934
ZNF287,0.0,0.0,0.023486033792471876
ZNF296,0.0,0.0,-0.0115220838407952
ZNF3,4.643547778908499e-56,4.945378384537551e-53,-0.0005405625880122236
ZNF30,0.0,0.0,0.005632203639505055
ZNF300,3.8659898578119105e-217,4.117279198569685e-214,0.009168056830938454
ZNF302,0.0,0.0,-0.000762139017712618
ZNF304,0.0,0.0,0.002008057666472607
ZNF311,0.0,0.0,0.01474176476462408
ZNF317,0.0,0.0,0.0015997877644130707
ZNF32,7.213919916644909e-109,7.682824711226829e-106,-0.0001732388003866589
ZNF320,2.321087707333773e-90,2.4719584083104683e-87,-0.0021121902743725237
ZNF322,2.1667465908278146e-50,2.3075851192316226e-47,0.0027700379141789456
ZNF324,0.0,0.0,-0.010771456528779859
ZNF324B,0.0,0.0,-0.0012038424978166873
ZNF329,0.0,0.0,-0.004627881517266341
ZNF331,1.210674309736489e-07,0.00012893681398693608,0.0009511068316883919
ZNF333,3.473104994794574e-60,3.698856819456221e-57,0.00043900003674676356
ZNF334,0.0,0.0,0.0028896650548076407
ZNF337,1.1644521260728236e-244,1.2401415142675572e-241,0.003826139328613313
ZNF33A,0.0,0.0,0.004533444015930338
ZNF33B,3.5674326111862556e-07,0.00037993157309133623,-0.0017238410205774515
ZNF34,0.0,0.0,-0.0029629997325092703
ZNF341,0.0,0.0,0.002503515412797405
ZNF343,0.0,0.0,0.008627453798271775
ZNF345,0.0,0.0,-0.046512899596576396
ZNF35,0.0,0.0,0.00843543611969435
ZNF350,0.0,0.0,0.008774395047079267
ZNF354A,0.0,0.0,0.008206300401904969
ZNF354B,0.0,0.0,0.002519762683700893
ZNF354C,0.0,0.0,-0.0020128059355984038
ZNF37A,4.966191995812678e-161,5.288994475540502e-158,0.0006870610388217679
ZNF382,0.0,0.0,0.004967953243657232
ZNF383,4.3414145933120993e-75,4.623606541877385e-72,0.0004153143850405064
ZNF384,0.0,0.0,0.015426293445404395
ZNF385D,0.0,0.0,0.006662075928971334
ZNF394,0.0,0.0,0.002839288855079246
ZNF396,0.0,0.0,0.004065714233126495
ZNF398,1.8066642180885205e-158,1.924097392264274e-155,0.0006960354588416706
ZNF41,0.0,0.0,0.0038489037736946273
ZNF410,0.0,0.0,0.001834773913382614
ZNF415,1.7763099982431434e-07,0.00018917701481289476,0.0006495777116303043
ZNF416,0.0,0.0,-0.010710117179624862
ZNF417,0.0,0.0,0.010293206303492966
ZNF418,0.0,0.0,0.013310958589880531
ZNF419,0.0,0.0,-0.003968400985271001
ZNF425,0.0,0.0,0.0071281690292565834
ZNF429,7.235803746131769e-92,7.706130989630335e-89,-0.00118566739194495
ZNF430,1.1183287250423867e-41,1.191020092170142e-38,0.0005537985678535015
ZNF431,1.6976543904674123e-06,0.001808001925847794,0.0013239925385046202
ZNF432,0.0,0.0,0.0040368565460382685
ZNF433,3.3775039542079536e-266,3.597041711231471e-263,-0.0008231288647605932
ZNF436,0.0,0.0,-0.0068791560506609424
ZNF439,2.7349142355197104e-50,2.9126836608284915e-47,0.002585129863702171
ZNF44,0.0,0.0,0.008760213750047213
ZNF440,0.0,0.0,0.005955418737262566
ZNF441,0.0,0.0,0.01118605080104701
ZNF442,5.9233900947262546e-74,6.308410450883461e-71,-0.002182488972602037
ZNF443,0.0,0.0,0.003306189898240234
ZNF444,0.0,0.0,0.00964328144218145
ZNF445,0.0,0.0,-0.002541806483808761
ZNF449,0.0,0.0,0.005367046035769322
ZNF45,0.0,0.0,-0.005762650399547639
ZNF454,0.0,0.0,0.0031999801688537936
ZNF460,0.0,0.0,0.015386051172104887
ZNF467,0.0,0.0,0.002587650566359234
ZNF468,0.0,0.0,0.011587682943183023
ZNF479,0.0,0.0,-0.0024790600096828846
ZNF480,0.0,0.0,-0.005673859663969068
ZNF483,0.0,0.0,0.005420863548543146
ZNF484,2.1632038816415628e-29,2.3038121339482644e-26,-0.003390455687940868
ZNF485,0.0011212779643206367,1.0,-0.0067262551789991215
ZNF486,0.0,0.0,0.005232632312589254
ZNF487,0.0,0.0,0.02508781929147249
ZNF490,0.0,0.0,0.008206086322503602
ZNF492,0.0,0.0,0.007829553817005742
ZNF496,0.0,0.0,-0.08220720206739202
ZNF501,0.0,0.0,0.016931583884960827
ZNF502,0.0,0.0,-0.0016560722622301072
ZNF506,0.0,0.0,0.005375865552619277
ZNF513,0.0,0.0,-0.005278919242392058
ZNF519,0.0,0.0,0.01410991749819094
ZNF524,2.664308515656558e-277,2.8374885691742347e-274,0.001911498768154581
ZNF525,2.9102485569701398e-298,3.0994147131731987e-295,-0.0027412101149457513
ZNF527,0.0,0.0,0.00938038189894545
ZNF528,7.690736899093357e-20,8.190634797534425e-17,-0.010038809333555512
ZNF529,0.0,0.0,0.00929877210149667
ZNF530,0.0,0.0,-0.0025976735038327203
ZNF534,0.0,0.0,0.007081001772154611
ZNF540,9.187392635196385e-226,9.78457315648415e-223,2.9942093023253846e-05
ZNF543,0.0,0.0,0.009354719500757301
ZNF547,0.0,0.0,0.0034157007847633366
ZNF548,0.0,0.0,0.00494166929411153
ZNF549,2.1690540597241134e-233,2.310042573606181e-230,-0.005178348186717467
ZNF550,2.057733388621583e-133,2.191486058881986e-130,0.00037005675250354614
ZNF552,0.1409983235468636,1.0,8.13924570358792e-05
ZNF554,0.0,0.0,-0.003434781481093944
ZNF555,1.14123510846137e-186,1.215415390511359e-183,0.012079772868069251
ZNF557,0.0,0.0,-0.007056480584037369
ZNF558,4.464108118536642e-53,4.754275146241524e-50,0.0021830049092965223
ZNF561,0.0,0.0,0.007915871018312287
ZNF562,7.924844177153389e-121,8.439959048668358e-118,-0.00029129379691700263
ZNF563,0.0,0.0,-0.0015134421156289789
ZNF564,0.0,0.0,-0.006405846054124979
ZNF565,4.384654478831651e-212,4.669657019955708e-209,0.0005778750221124389
ZNF566,0.0,0.0,0.009403279307103038
ZNF567,0.0,0.0,0.016119056349424676
ZNF570,0.0,0.0,0.009424047286882044
ZNF571,0.0,0.0,0.015116254430954483
ZNF573,1.3623907009228512e-141,1.4509460964828365e-138,0.0002408820829262533
ZNF574,0.0,0.0,0.00486303560051058
ZNF580,1.8273539658977937e-167,1.94613197368115e-164,0.004840679693327453
ZNF582,1.3310366390971208e-226,1.4175540206384337e-223,0.002038413071630366
ZNF584,0.0,0.0,-0.012499724414717008
ZNF585A,0.0,0.0,0.008565760862384513
ZNF586,1.6661932468085524e-84,1.7744958078511082e-81,0.0004955308956671178
ZNF587,0.0,0.0,0.006756853675402741
ZNF594,0.0,0.0,0.012408565579187077
ZNF595,2.0614697410621123e-272,2.1954652742311497e-269,0.005026586288833526
ZNF596,0.9230982908329946,1.0,0.0005250620753916788
ZNF597,0.0,0.0,0.01823927639718098
ZNF605,0.0,0.0,0.0053474061873157765
ZNF610,0.0,0.0,0.006005827788638375
ZNF611,0.0,0.0,0.007907892260045707
ZNF613,0.0,0.0,0.014840185052516167
ZNF614,2.5801543559057897e-85,2.747864389039666e-82,0.0039051447182252962
ZNF615,0.0,0.0,0.0031213445934658943
ZNF616,2.1845179534251945e-31,2.326511620397832e-28,0.004461804090116234
ZNF619,1.3078469493432946e-266,1.3928570010506086e-263,-0.0017398775644419523
ZNF620,0.0,0.0,0.004120593085487095
ZNF621,0.0,0.0,-0.006421704505298196
ZNF626,0.0,0.0,0.008443613114838258
ZNF627,7.79530531161098e-157,8.302000156865694e-154,-3.4747991362066993e-06
ZNF641,0.0,0.0,0.01604131237632169
ZNF649,0.0,0.0,0.004723236307927115
ZNF652,0.0,0.0,0.0056508593957062675
ZNF653,0.0,0.0,0.009174388679483742
ZNF655,0.0,0.0,0.0037788196189803298
ZNF660,0.0,0.0,-0.007497063721266017
ZNF662,0.0,0.0,8.626441591461434e-05
ZNF667,0.0,0.0,0.008273691049642286
ZNF669,0.0,0.0,0.004118430644859485
ZNF671,2.8319373006714923e-105,3.016013225215139e-102,0.0005717328986885525
ZNF674,0.0,0.0,0.0038784663797105006
ZNF675,2.1917911007374615e-80,2.3342575222853964e-77,-8.119912426690287e-05
ZNF677,0.0,0.0,0.009916595661345342
ZNF680,0.0,0.0,-0.002752983429342902
ZNF681,0.0,0.0,0.004467226044283432
ZNF682,2.9854734164432856e-113,3.179529188512099e-110,0.0016091897268443126
ZNF684,0.0,0.0,0.004991080615103343
ZNF69,0.703259920020376,1.0,0.0005239394640237042
ZNF691,6.722228929922131e-22,7.159173810367069e-19,0.0010121565263496828
ZNF692,0.0,0.0,0.007939762668592601
ZNF695,3.905419797526759e-177,4.159272084365998e-174,0.002813981353578396
ZNF7,0.0,0.0,0.006029780200783631
ZNF701,0.0,0.0,0.004160066368928579
ZNF704,4.164252851304567e-30,4.434929286639364e-27,7.662658465627803e-05
ZNF705G,0.0,0.0,0.012003361611347796
ZNF707,0.0,0.0,-0.003491837926783605
ZNF708,2.991493155205678e-184,3.1859402102940473e-181,0.007069205951142514
ZNF71,0.0,0.0,0.05130517483223221
ZNF713,1.391703555314252e-195,1.4821642864096784e-192,0.007023774002615758
ZNF714,0.0,0.0,0.0022854321263924586
ZNF716,0.06219410576646875,1.0,-0.0020558977131643827
ZNF730,0.0,0.0,0.0015782140201380543
ZNF736,0.0,0.0,0.010840571221777333
ZNF737,0.0,0.0,0.020864076396179987
ZNF74,1.3297732873138516e-171,1.416208550989252e-168,-0.0016084429609477743
ZNF740,0.0,0.0,0.016237184262436442
ZNF749,0.0,0.0,0.008369035335559924
ZNF75A,6.57722734473203e-35,7.004747122139612e-32,0.0009004881048295527
ZNF75D,0.0,0.0,0.0015714336986346333
ZNF76,7.372321001352688e-103,7.851521866440612e-100,0.0009306812837861639
ZNF764,0.0,0.0,-0.0004959901745972802
ZNF765,8.73648532637103e-174,9.304356872585147e-171,-0.0017263919729993277
ZNF766,0.0,0.0,0.012124361039023958
ZNF768,0.0006012938176611759,0.6403779158091523,0.0010526089384253305
ZNF77,0.0,0.0,-0.0013992516103766874
ZNF770,0.0,0.0,0.0035820778589972235
ZNF771,0.15661190723449994,1.0,0.0013618292132825255
ZNF774,1.1917205826627126e-18,1.269182420535789e-15,-0.001659054387958367
ZNF776,0.0,0.0,0.007558752479519395
ZNF777,0.0,0.0,0.009916200916386335
ZNF778,0.0,0.0,0.0050121714213814846
ZNF780A,1.105498591621836e-07,0.00011773560000772552,0.002389866757859527
ZNF782,0.0,0.0,0.011047043346746173
ZNF783,0.0,0.0,0.005184545129778256
ZNF784,2.3441242252495396e-159,2.4964922998907594e-156,0.007016630921122025
ZNF785,0.0,0.0,0.011391915948543871
ZNF786,0.0,0.0,-0.003322433778610486
ZNF787,1.9891073176297206e-29,2.1183992932756525e-26,0.00024891055424133834
ZNF789,1.6609263618303375e-218,1.7688865753493094e-215,-0.0006961345631368429
ZNF79,0.0,0.0,0.0063646734276509
ZNF790,1.0374107893325878e-191,1.104842490639206e-188,0.004540388477218785
ZNF791,0.0,0.0,0.018254752492741864
ZNF792,0.0,0.0,0.011678444267808789
ZNF793,0.0,0.0,0.004194935584399609
ZNF799,0.0,0.0,-0.013256912803241691
ZNF8,7.722839557866631e-253,8.224824129127962e-250,0.00587657250784629
ZNF805,0.0,0.0,0.007879816059434374
ZNF808,3.917835811125544e-213,4.172495138848704e-210,0.0017720462923735082
ZNF81,0.0,0.0,0.0071601397866297035
ZNF816,0.0,0.0,-0.0031430459054880427
ZNF821,2.670169650385436e-179,2.8437306776604894e-176,-0.004250549927394147
ZNF823,0.0,0.0,0.004004662086026389
ZNF84,0.0,0.0,0.003874210924500701
ZNF846,0.0,0.0,-0.0025041235560479894
ZNF85,0.0,0.0,-0.013204480044053859
ZNF860,2.611576637427032e-199,2.781329118859789e-196,-0.0011799247056230328
ZNF879,0.0,0.0,0.02201344743011715
ZNF880,3.0114465277438274e-99,3.207190552047176e-96,6.280258278308637e-05
ZNF891,8.294701902783764e-221,8.833857526464709e-218,0.0023184729094777416
ZNF90,0.0,0.0,-0.021995398788319874
ZNF93,0.0,0.0,0.011603493975652038
