,celltype,tf,pval,pval_adj,mean_difference,Correlation,corr_padj
304,cMono,IRF4,6.984033411369425e-115,2.2956776491075428e-114,0.0024179414699791735,-0.0485611244886573,6.811365251188847e-20
305,cMono,IRF5,1.7888670485640371e-141,1.0354040253916845e-140,-0.004623209801154424,0.0095122709620743,0.123324625775068
306,cMono,IRF6,4.506189701067493e-149,3.1366614585861964e-148,-0.0026692636542090115,-0.0030513999189803,0.687432103016025
307,cMono,IRF7,1.7837528100423646e-118,6.332322475650394e-118,-0.005150120574963585,0.0278514831540175,3.486442509121808e-07
308,cMono,IRF8,1.5298462775952828e-60,2.4209305878736645e-60,-0.00618745394880893,0.0358290645531258,2.973925898054537e-11
309,cMono,IRF9,6.592457709845778e-82,1.2742227696888843e-81,-0.00633225673156293,0.0299771633752921,3.7927316412629725e-08
310,cMono,IRX1,8.665558237960564e-10,9.849327132794023e-10,0.00020783192001186043,0.0,0.0
311,cMono,IRX2,0.018741411032357113,0.019742435953966693,-4.296647597566705e-05,0.0,0.0
312,cMono,IRX3,2.087085365199743e-24,2.596665787310428e-24,-0.00025041915986316957,0.0204232898636354,0.0002842647563117
313,cMono,IRX4,4.801750800866039e-55,7.26401222006013e-55,-0.00013330025391273875,0.0,0.0
314,cMono,IRX5,3.813158540036213e-29,4.886899933981428e-29,0.00039341492211192666,0.0114843835624096,0.0551195376690078
315,cMono,IRX6,1.329465699203026e-49,1.9237513174609003e-49,-0.00041583186092377517,0.0,0.0
316,cMono,ISL1,2.3890607633590923e-73,4.212499524797075e-73,-0.00019940127024284057,0.0,0.0
317,cMono,ISL2,6.195646104215868e-95,1.428217121426385e-94,-0.0002458610403666831,-0.0123375489871854,0.0372177193694511
318,cMono,ISX,0.0023801988925178062,0.002539991804139743,0.00014902312403280472,0.0,0.0
319,cMono,JDP2,1.8500999031871813e-189,2.662643779586957e-188,0.017189254288992706,0.0171285815127543,0.0026440952632226
320,cMono,JUN,7.517917314817342e-174,7.773380524544144e-173,0.0026963503884902124,-0.0482534418700406,1.1806838613807078e-19
321,cMono,JUNB,8.598380050392628e-189,1.2049045728510724e-187,0.017842135369520284,0.0381413578945894,1.3061616290144766e-12
322,cMono,JUND,1.1238007678070417e-193,1.7863400264395514e-192,0.008709100790351892,-0.0614611153552431,2.5046111530242284e-31
323,cMono,KDM2A,9.925513255930888e-133,4.595944181550607e-132,-0.0006750058940374823,0.0096459138862872,0.1183388864697185
324,cMono,KDM2B,1.641618004579739e-76,2.9784040457877714e-76,-0.0005008918207753052,0.0279084940784696,3.3177528836358125e-07
325,cMono,KLF1,4.3766482393784507e-88,9.15742706274666e-88,-0.0012221456565665867,-0.0161806690999858,0.0047989099871739
326,cMono,KLF10,3.342149885251066e-76,6.043106329019331e-76,-0.0007160195357113833,-0.0450785662775014,2.6781515010153147e-17
327,cMono,KLF11,1.3072577073741084e-116,4.4622739049789276e-116,-0.0016959016935464873,0.0009906164675849,0.911691041410983
328,cMono,KLF12,1.5718668177031087e-110,4.7966709480051887e-110,-0.0017620172425329844,0.1609322662001064,2.139304887343904e-213
329,cMono,KLF13,1.428162061250575e-84,2.8536446439622188e-84,-0.0010982569159181874,0.0286090231001621,1.5920489797277713e-07
330,cMono,KLF14,5.582955526930713e-109,1.6470492066983963e-108,-0.002000378490795665,0.0005568165575285,0.9484795669857946
331,cMono,KLF15,1.2492008755809774e-129,5.430199724464249e-129,-0.0017757671752767351,-0.0047264641982434,0.4986515528173208
332,cMono,KLF16,1.1183716542249479e-61,1.7883871047290833e-61,-0.0005077523974486818,-0.0185176340460576,0.0010580583026965
333,cMono,KLF17,6.780282996850827e-29,8.647905858258839e-29,-0.0006745788823092416,0.0,0.0
334,cMono,KLF2,5.023315381183747e-90,1.0785949356775586e-89,-0.0013080516080290483,0.1201566751054904,1.3124455856010217e-118
335,cMono,KLF3,2.858075909133843e-85,5.797811129957224e-85,-0.000776380918723063,0.0503362456728137,2.598715703806192e-21
336,cMono,KLF4,4.332154450470409e-27,5.460052650592882e-27,-0.0003608846988309459,-0.0532797784107925,9.050514557673037e-24
337,cMono,KLF5,6.080775841376933e-103,1.6109518087229934e-102,-0.0009537957294930982,-0.0095496955364594,0.1222699809095039
338,cMono,KLF6,5.4013761805841046e-73,9.508207656730697e-73,-0.000585934021613839,-0.018806910270859,0.0008857852590406
339,cMono,KLF7,2.869978969294861e-101,7.312266991145997e-101,-0.001314293438878858,-0.0192261868320856,0.0006521064093164
340,cMono,KLF8,9.522076627061138e-84,1.87796511255928e-83,-0.0005532338061924481,0.033758822418487,4.3735765244257765e-10
341,cMono,KLF9,2.448756222486947e-27,3.0899589774272495e-27,-0.0005140064792455755,0.0578008094442494,8.374942257795702e-28
342,cMono,KMT2A,1.1881755039144553e-105,3.295330499137747e-105,-0.0005694809927726807,0.079611126903621,3.332304975227312e-52
343,cMono,LBX1,1.6645245309612408e-17,2.0008110896994598e-17,-0.00017705413352885405,0.0,0.0
344,cMono,LBX2,1.1317299435915625e-91,2.471090547515525e-91,-0.00036436861599553616,-0.0089489213687361,0.1498295172828746
